"id","level","kanji_id","created_at","updated_at"
"419","1","1963","2010-02-17 12:32:39","2010-02-17 12:32:39"
"420","1","1965","2010-02-17 12:32:39","2010-02-17 12:32:39"
"421","1","1967","2010-02-17 12:32:39","2010-02-17 12:32:39"
"422","1","1975","2010-02-17 12:32:39","2010-02-17 12:32:39"
"423","1","1980","2010-02-17 12:32:39","2010-02-17 12:32:39"
"424","1","1990","2010-02-17 12:32:39","2010-02-17 12:32:39"
"425","1","1991","2010-02-17 12:32:39","2010-02-17 12:32:39"
"426","1","1993","2010-02-17 12:32:39","2010-02-17 12:32:39"
"427","1","1995","2010-02-17 12:32:39","2010-02-17 12:32:39"
"428","1","2013","2010-02-17 12:32:39","2010-02-17 12:32:39"
"429","1","2039","2010-02-17 12:32:39","2010-02-17 12:32:39"
"430","1","2040","2010-02-17 12:32:39","2010-02-17 12:32:39"
"431","1","2061","2010-02-17 12:32:39","2010-02-17 12:32:39"
"432","1","2071","2010-02-17 12:32:39","2010-02-17 12:32:39"
"433","1","2072","2010-02-17 12:32:39","2010-02-17 12:32:39"
"434","1","2073","2010-02-17 12:32:39","2010-02-17 12:32:39"
"435","1","2074","2010-02-17 12:32:39","2010-02-17 12:32:39"
"436","1","2075","2010-02-17 12:32:39","2010-02-17 12:32:39"
"437","1","2088","2010-02-17 12:32:39","2010-02-17 12:32:39"
"438","1","2090","2010-02-17 12:32:39","2010-02-17 12:32:39"
"439","1","2091","2010-02-17 12:32:39","2010-02-17 12:32:39"
"440","1","2101","2010-02-17 12:32:39","2010-02-17 12:32:39"
"441","1","2104","2010-02-17 12:32:39","2010-02-17 12:32:39"
"442","1","2106","2010-02-17 12:32:39","2010-02-17 12:32:39"
"443","1","2118","2010-02-17 12:32:39","2010-02-17 12:32:39"
"444","1","2119","2010-02-17 12:32:39","2010-02-17 12:32:39"
"445","1","2122","2010-02-17 12:32:39","2010-02-17 12:32:39"
"446","1","2123","2010-02-17 12:32:39","2010-02-17 12:32:39"
"447","1","2132","2010-02-17 12:32:39","2010-02-17 12:32:39"
"448","1","2133","2010-02-17 12:32:39","2010-02-17 12:32:39"
"449","1","2136","2010-02-17 12:32:39","2010-02-17 12:32:39"
"450","1","2152","2010-02-17 12:32:39","2010-02-17 12:32:39"
"451","1","2153","2010-02-17 12:32:39","2010-02-17 12:32:39"
"452","1","2163","2010-02-17 12:32:39","2010-02-17 12:32:39"
"453","1","2164","2010-02-17 12:32:39","2010-02-17 12:32:39"
"454","1","2167","2010-02-17 12:32:39","2010-02-17 12:32:39"
"455","1","2168","2010-02-17 12:32:39","2010-02-17 12:32:39"
"456","1","2182","2010-02-17 12:32:39","2010-02-17 12:32:39"
"457","1","2183","2010-02-17 12:32:39","2010-02-17 12:32:39"
"458","1","2185","2010-02-17 12:32:39","2010-02-17 12:32:39"
"459","1","2197","2010-02-17 12:32:39","2010-02-17 12:32:39"
"460","1","2198","2010-02-17 12:32:39","2010-02-17 12:32:39"
"461","1","2200","2010-02-17 12:32:39","2010-02-17 12:32:39"
"462","1","2210","2010-02-17 12:32:39","2010-02-17 12:32:39"
"463","1","2211","2010-02-17 12:32:39","2010-02-17 12:32:39"
"464","1","2213","2010-02-17 12:32:39","2010-02-17 12:32:39"
"465","1","2231","2010-02-17 12:32:39","2010-02-17 12:32:39"
"466","1","2232","2010-02-17 12:32:39","2010-02-17 12:32:39"
"467","1","2247","2010-02-17 12:32:39","2010-02-17 12:32:39"
"468","1","2249","2010-02-17 12:32:39","2010-02-17 12:32:39"
"469","1","3015","2010-02-17 12:32:39","2010-02-17 12:32:39"
"470","1","3159","2010-02-17 12:32:39","2010-02-17 12:32:39"
"471","1","3428","2010-02-17 12:32:39","2010-02-17 12:32:39"
"472","1","3566","2010-02-17 12:32:39","2010-02-17 12:32:39"
"473","1","3657","2010-02-17 12:32:39","2010-02-17 12:32:39"
"474","1","4471","2010-02-17 12:32:39","2010-02-17 12:32:39"
"475","1","4555","2010-02-17 12:32:39","2010-02-17 12:32:39"
"476","1","4976","2010-02-17 12:32:39","2010-02-17 12:32:39"
"477","1","5071","2010-02-17 12:32:39","2010-02-17 12:32:39"
"478","1","6056","2010-02-17 12:32:39","2010-02-17 12:32:39"
"479","1","6072","2010-02-17 12:32:39","2010-02-17 12:32:39"
"480","1","6308","2010-02-17 12:32:39","2010-02-17 12:32:39"
"481","1","6354","2010-02-17 12:32:39","2010-02-17 12:32:39"
"482","1","6355","2010-02-17 12:32:39","2010-02-17 12:32:39"
"483","2","2965","2010-02-17 12:32:39","2010-02-17 12:32:39"
"484","2","2963","2010-02-17 12:32:39","2010-02-17 12:32:39"
"485","2","2948","2010-02-17 12:32:39","2010-02-17 12:32:39"
"486","2","2946","2010-02-17 12:32:39","2010-02-17 12:32:39"
"487","2","2945","2010-02-17 12:32:39","2010-02-17 12:32:39"
"488","2","2937","2010-02-17 12:32:39","2010-02-17 12:32:39"
"489","2","2925","2010-02-17 12:32:39","2010-02-17 12:32:39"
"490","2","2923","2010-02-17 12:32:39","2010-02-17 12:32:39"
"491","2","2916","2010-02-17 12:32:39","2010-02-17 12:32:39"
"492","2","2913","2010-02-17 12:32:39","2010-02-17 12:32:39"
"493","2","2908","2010-02-17 12:32:39","2010-02-17 12:32:39"
"494","2","2903","2010-02-17 12:32:39","2010-02-17 12:32:39"
"495","2","2902","2010-02-17 12:32:39","2010-02-17 12:32:39"
"496","2","2900","2010-02-17 12:32:39","2010-02-17 12:32:39"
"497","2","2897","2010-02-17 12:32:39","2010-02-17 12:32:39"
"498","2","2893","2010-02-17 12:32:39","2010-02-17 12:32:39"
"499","2","2888","2010-02-17 12:32:39","2010-02-17 12:32:39"
"500","2","2887","2010-02-17 12:32:39","2010-02-17 12:32:39"
"501","2","2885","2010-02-17 12:32:39","2010-02-17 12:32:39"
"502","2","2884","2010-02-17 12:32:39","2010-02-17 12:32:39"
"503","2","2882","2010-02-17 12:32:39","2010-02-17 12:32:39"
"504","2","2876","2010-02-17 12:32:39","2010-02-17 12:32:39"
"505","2","2868","2010-02-17 12:32:39","2010-02-17 12:32:39"
"506","2","2866","2010-02-17 12:32:39","2010-02-17 12:32:39"
"507","2","2864","2010-02-17 12:32:39","2010-02-17 12:32:39"
"508","2","2861","2010-02-17 12:32:39","2010-02-17 12:32:39"
"509","2","2857","2010-02-17 12:32:39","2010-02-17 12:32:39"
"510","2","2855","2010-02-17 12:32:39","2010-02-17 12:32:39"
"511","2","2850","2010-02-17 12:32:39","2010-02-17 12:32:39"
"512","2","2847","2010-02-17 12:32:39","2010-02-17 12:32:39"
"513","2","2839","2010-02-17 12:32:39","2010-02-17 12:32:39"
"514","2","2837","2010-02-17 12:32:39","2010-02-17 12:32:39"
"515","2","2834","2010-02-17 12:32:39","2010-02-17 12:32:39"
"516","2","2832","2010-02-17 12:32:39","2010-02-17 12:32:39"
"517","2","2828","2010-02-17 12:32:39","2010-02-17 12:32:39"
"518","2","2827","2010-02-17 12:32:39","2010-02-17 12:32:39"
"519","2","2826","2010-02-17 12:32:39","2010-02-17 12:32:39"
"520","2","2822","2010-02-17 12:32:39","2010-02-17 12:32:39"
"521","2","2814","2010-02-17 12:32:39","2010-02-17 12:32:39"
"522","2","2807","2010-02-17 12:32:39","2010-02-17 12:32:39"
"523","2","2806","2010-02-17 12:32:39","2010-02-17 12:32:39"
"524","2","2804","2010-02-17 12:32:39","2010-02-17 12:32:39"
"525","2","2803","2010-02-17 12:32:39","2010-02-17 12:32:39"
"526","2","2800","2010-02-17 12:32:39","2010-02-17 12:32:39"
"527","2","2792","2010-02-17 12:32:39","2010-02-17 12:32:39"
"528","2","2791","2010-02-17 12:32:39","2010-02-17 12:32:39"
"529","2","2789","2010-02-17 12:32:39","2010-02-17 12:32:39"
"530","2","2785","2010-02-17 12:32:39","2010-02-17 12:32:39"
"531","2","2783","2010-02-17 12:32:39","2010-02-17 12:32:39"
"532","2","2781","2010-02-17 12:32:39","2010-02-17 12:32:39"
"533","2","2779","2010-02-17 12:32:39","2010-02-17 12:32:39"
"534","2","2773","2010-02-17 12:32:39","2010-02-17 12:32:39"
"535","2","2771","2010-02-17 12:32:39","2010-02-17 12:32:39"
"536","2","2764","2010-02-17 12:32:39","2010-02-17 12:32:39"
"537","2","2762","2010-02-17 12:32:39","2010-02-17 12:32:39"
"538","2","2760","2010-02-17 12:32:39","2010-02-17 12:32:39"
"539","2","2757","2010-02-17 12:32:39","2010-02-17 12:32:39"
"540","2","2756","2010-02-17 12:32:39","2010-02-17 12:32:39"
"541","2","2755","2010-02-17 12:32:39","2010-02-17 12:32:39"
"542","2","2751","2010-02-17 12:32:39","2010-02-17 12:32:39"
"543","2","2749","2010-02-17 12:32:39","2010-02-17 12:32:39"
"544","2","2745","2010-02-17 12:32:39","2010-02-17 12:32:39"
"545","2","2732","2010-02-17 12:32:39","2010-02-17 12:32:39"
"546","2","2731","2010-02-17 12:32:39","2010-02-17 12:32:39"
"547","2","2728","2010-02-17 12:32:39","2010-02-17 12:32:39"
"548","2","2725","2010-02-17 12:32:39","2010-02-17 12:32:39"
"549","2","2715","2010-02-17 12:32:39","2010-02-17 12:32:39"
"550","2","2714","2010-02-17 12:32:39","2010-02-17 12:32:39"
"551","2","2697","2010-02-17 12:32:39","2010-02-17 12:32:39"
"552","2","2683","2010-02-17 12:32:39","2010-02-17 12:32:39"
"553","2","2676","2010-02-17 12:32:39","2010-02-17 12:32:39"
"554","2","2674","2010-02-17 12:32:39","2010-02-17 12:32:39"
"555","2","2668","2010-02-17 12:32:39","2010-02-17 12:32:39"
"556","2","2666","2010-02-17 12:32:39","2010-02-17 12:32:39"
"557","2","2663","2010-02-17 12:32:39","2010-02-17 12:32:39"
"558","2","2660","2010-02-17 12:32:39","2010-02-17 12:32:39"
"559","2","2653","2010-02-17 12:32:39","2010-02-17 12:32:39"
"560","2","2652","2010-02-17 12:32:39","2010-02-17 12:32:39"
"561","2","2651","2010-02-17 12:32:39","2010-02-17 12:32:39"
"562","2","2650","2010-02-17 12:32:39","2010-02-17 12:32:39"
"563","2","2636","2010-02-17 12:32:39","2010-02-17 12:32:39"
"564","2","2632","2010-02-17 12:32:39","2010-02-17 12:32:39"
"565","2","2624","2010-02-17 12:32:39","2010-02-17 12:32:39"
"566","2","2609","2010-02-17 12:32:39","2010-02-17 12:32:39"
"567","2","2606","2010-02-17 12:32:39","2010-02-17 12:32:39"
"568","2","2603","2010-02-17 12:32:39","2010-02-17 12:32:39"
"569","2","2579","2010-02-17 12:32:39","2010-02-17 12:32:39"
"570","2","2577","2010-02-17 12:32:39","2010-02-17 12:32:39"
"571","2","2570","2010-02-17 12:32:39","2010-02-17 12:32:39"
"572","2","2568","2010-02-17 12:32:39","2010-02-17 12:32:39"
"573","2","2567","2010-02-17 12:32:39","2010-02-17 12:32:39"
"574","2","2565","2010-02-17 12:32:39","2010-02-17 12:32:39"
"575","2","2564","2010-02-17 12:32:39","2010-02-17 12:32:39"
"576","2","2563","2010-02-17 12:32:39","2010-02-17 12:32:39"
"577","2","2561","2010-02-17 12:32:39","2010-02-17 12:32:39"
"578","2","2558","2010-02-17 12:32:39","2010-02-17 12:32:39"
"579","2","2551","2010-02-17 12:32:39","2010-02-17 12:32:39"
"580","2","2550","2010-02-17 12:32:39","2010-02-17 12:32:39"
"581","2","2539","2010-02-17 12:32:39","2010-02-17 12:32:39"
"582","2","2536","2010-02-17 12:32:39","2010-02-17 12:32:39"
"583","2","2534","2010-02-17 12:32:39","2010-02-17 12:32:39"
"584","2","2529","2010-02-17 12:32:39","2010-02-17 12:32:39"
"585","2","2527","2010-02-17 12:32:39","2010-02-17 12:32:39"
"586","2","2525","2010-02-17 12:32:39","2010-02-17 12:32:39"
"587","2","2519","2010-02-17 12:32:39","2010-02-17 12:32:39"
"588","2","2515","2010-02-17 12:32:39","2010-02-17 12:32:39"
"589","2","2512","2010-02-17 12:32:39","2010-02-17 12:32:39"
"590","2","2509","2010-02-17 12:32:39","2010-02-17 12:32:39"
"591","2","2505","2010-02-17 12:32:39","2010-02-17 12:32:39"
"592","2","2498","2010-02-17 12:32:39","2010-02-17 12:32:39"
"593","2","2497","2010-02-17 12:32:39","2010-02-17 12:32:39"
"594","2","2496","2010-02-17 12:32:39","2010-02-17 12:32:39"
"595","2","2494","2010-02-17 12:32:39","2010-02-17 12:32:39"
"596","2","2493","2010-02-17 12:32:39","2010-02-17 12:32:39"
"597","2","2485","2010-02-17 12:32:39","2010-02-17 12:32:39"
"598","2","2482","2010-02-17 12:32:39","2010-02-17 12:32:39"
"599","2","2480","2010-02-17 12:32:39","2010-02-17 12:32:39"
"600","2","2478","2010-02-17 12:32:39","2010-02-17 12:32:39"
"601","2","2475","2010-02-17 12:32:39","2010-02-17 12:32:39"
"602","2","2472","2010-02-17 12:32:39","2010-02-17 12:32:39"
"603","2","2464","2010-02-17 12:32:39","2010-02-17 12:32:39"
"604","2","2453","2010-02-17 12:32:39","2010-02-17 12:32:39"
"605","2","2452","2010-02-17 12:32:39","2010-02-17 12:32:39"
"606","2","2451","2010-02-17 12:32:39","2010-02-17 12:32:39"
"607","2","2447","2010-02-17 12:32:39","2010-02-17 12:32:39"
"608","2","2446","2010-02-17 12:32:39","2010-02-17 12:32:39"
"609","2","2445","2010-02-17 12:32:39","2010-02-17 12:32:39"
"610","2","2443","2010-02-17 12:32:39","2010-02-17 12:32:39"
"611","2","2442","2010-02-17 12:32:39","2010-02-17 12:32:39"
"612","2","2441","2010-02-17 12:32:39","2010-02-17 12:32:39"
"613","2","2435","2010-02-17 12:32:39","2010-02-17 12:32:39"
"614","2","2434","2010-02-17 12:32:39","2010-02-17 12:32:39"
"615","2","2431","2010-02-17 12:32:39","2010-02-17 12:32:39"
"616","2","2430","2010-02-17 12:32:39","2010-02-17 12:32:39"
"617","2","2423","2010-02-17 12:32:39","2010-02-17 12:32:39"
"618","2","2420","2010-02-17 12:32:39","2010-02-17 12:32:39"
"619","2","2418","2010-02-17 12:32:39","2010-02-17 12:32:39"
"620","2","2416","2010-02-17 12:32:39","2010-02-17 12:32:39"
"621","2","2415","2010-02-17 12:32:39","2010-02-17 12:32:39"
"622","2","2411","2010-02-17 12:32:39","2010-02-17 12:32:39"
"623","2","2410","2010-02-17 12:32:39","2010-02-17 12:32:39"
"624","2","2409","2010-02-17 12:32:39","2010-02-17 12:32:39"
"625","2","2407","2010-02-17 12:32:39","2010-02-17 12:32:39"
"626","2","2406","2010-02-17 12:32:39","2010-02-17 12:32:39"
"627","2","2405","2010-02-17 12:32:39","2010-02-17 12:32:39"
"628","2","2403","2010-02-17 12:32:39","2010-02-17 12:32:39"
"629","2","2397","2010-02-17 12:32:39","2010-02-17 12:32:39"
"630","2","2385","2010-02-17 12:32:39","2010-02-17 12:32:39"
"631","2","2380","2010-02-17 12:32:39","2010-02-17 12:32:39"
"632","2","2379","2010-02-17 12:32:39","2010-02-17 12:32:39"
"633","2","2375","2010-02-17 12:32:39","2010-02-17 12:32:39"
"634","2","2374","2010-02-17 12:32:39","2010-02-17 12:32:39"
"635","2","2364","2010-02-17 12:32:39","2010-02-17 12:32:39"
"636","2","2362","2010-02-17 12:32:39","2010-02-17 12:32:39"
"637","2","2354","2010-02-17 12:32:39","2010-02-17 12:32:39"
"638","2","2351","2010-02-17 12:32:39","2010-02-17 12:32:39"
"639","2","2350","2010-02-17 12:32:39","2010-02-17 12:32:39"
"640","2","2343","2010-02-17 12:32:39","2010-02-17 12:32:39"
"641","2","2340","2010-02-17 12:32:39","2010-02-17 12:32:39"
"642","2","2339","2010-02-17 12:32:39","2010-02-17 12:32:39"
"643","2","2337","2010-02-17 12:32:39","2010-02-17 12:32:39"
"644","2","2335","2010-02-17 12:32:39","2010-02-17 12:32:39"
"645","2","2329","2010-02-17 12:32:39","2010-02-17 12:32:39"
"646","2","2328","2010-02-17 12:32:39","2010-02-17 12:32:39"
"647","2","2326","2010-02-17 12:32:39","2010-02-17 12:32:39"
"648","2","2323","2010-02-17 12:32:39","2010-02-17 12:32:39"
"649","2","2321","2010-02-17 12:32:39","2010-02-17 12:32:39"
"650","2","2320","2010-02-17 12:32:39","2010-02-17 12:32:39"
"651","2","2317","2010-02-17 12:32:39","2010-02-17 12:32:39"
"652","2","2310","2010-02-17 12:32:39","2010-02-17 12:32:39"
"653","2","2309","2010-02-17 12:32:39","2010-02-17 12:32:39"
"654","2","2302","2010-02-17 12:32:39","2010-02-17 12:32:39"
"655","2","2300","2010-02-17 12:32:39","2010-02-17 12:32:39"
"656","2","2296","2010-02-17 12:32:39","2010-02-17 12:32:39"
"657","2","2295","2010-02-17 12:32:39","2010-02-17 12:32:39"
"658","2","2292","2010-02-17 12:32:39","2010-02-17 12:32:39"
"659","2","2287","2010-02-17 12:32:39","2010-02-17 12:32:39"
"660","2","2285","2010-02-17 12:32:39","2010-02-17 12:32:39"
"661","2","2276","2010-02-17 12:32:39","2010-02-17 12:32:39"
"662","2","2273","2010-02-17 12:32:39","2010-02-17 12:32:39"
"663","2","2266","2010-02-17 12:32:39","2010-02-17 12:32:39"
"664","2","2265","2010-02-17 12:32:39","2010-02-17 12:32:39"
"665","2","2258","2010-02-17 12:32:39","2010-02-17 12:32:39"
"666","2","2256","2010-02-17 12:32:39","2010-02-17 12:32:39"
"667","2","2252","2010-02-17 12:32:39","2010-02-17 12:32:39"
"668","2","2248","2010-02-17 12:32:39","2010-02-17 12:32:39"
"669","2","2243","2010-02-17 12:32:39","2010-02-17 12:32:39"
"670","2","2222","2010-02-17 12:32:39","2010-02-17 12:32:39"
"671","2","2221","2010-02-17 12:32:39","2010-02-17 12:32:39"
"672","2","2218","2010-02-17 12:32:39","2010-02-17 12:32:39"
"673","2","2215","2010-02-17 12:32:39","2010-02-17 12:32:39"
"674","2","2214","2010-02-17 12:32:39","2010-02-17 12:32:39"
"675","2","2212","2010-02-17 12:32:39","2010-02-17 12:32:39"
"676","2","2209","2010-02-17 12:32:39","2010-02-17 12:32:39"
"677","2","2205","2010-02-17 12:32:39","2010-02-17 12:32:39"
"678","2","2202","2010-02-17 12:32:39","2010-02-17 12:32:39"
"679","2","2194","2010-02-17 12:32:39","2010-02-17 12:32:39"
"680","2","2192","2010-02-17 12:32:39","2010-02-17 12:32:39"
"681","2","2191","2010-02-17 12:32:39","2010-02-17 12:32:39"
"682","2","2189","2010-02-17 12:32:39","2010-02-17 12:32:39"
"683","2","2188","2010-02-17 12:32:39","2010-02-17 12:32:39"
"684","2","2181","2010-02-17 12:32:39","2010-02-17 12:32:39"
"685","2","2178","2010-02-17 12:32:39","2010-02-17 12:32:39"
"686","2","2176","2010-02-17 12:32:39","2010-02-17 12:32:39"
"687","2","2175","2010-02-17 12:32:39","2010-02-17 12:32:39"
"688","2","2169","2010-02-17 12:32:39","2010-02-17 12:32:39"
"689","2","2166","2010-02-17 12:32:39","2010-02-17 12:32:39"
"690","2","2161","2010-02-17 12:32:39","2010-02-17 12:32:39"
"691","2","2149","2010-02-17 12:32:39","2010-02-17 12:32:39"
"692","2","2148","2010-02-17 12:32:39","2010-02-17 12:32:39"
"693","2","2134","2010-02-17 12:32:39","2010-02-17 12:32:39"
"694","2","2131","2010-02-17 12:32:39","2010-02-17 12:32:39"
"695","2","2130","2010-02-17 12:32:39","2010-02-17 12:32:39"
"696","2","2115","2010-02-17 12:32:39","2010-02-17 12:32:39"
"697","2","2113","2010-02-17 12:32:39","2010-02-17 12:32:39"
"698","2","2108","2010-02-17 12:32:39","2010-02-17 12:32:39"
"699","2","2107","2010-02-17 12:32:39","2010-02-17 12:32:39"
"700","2","2100","2010-02-17 12:32:39","2010-02-17 12:32:39"
"701","2","2096","2010-02-17 12:32:39","2010-02-17 12:32:39"
"702","2","2092","2010-02-17 12:32:39","2010-02-17 12:32:39"
"703","2","2087","2010-02-17 12:32:39","2010-02-17 12:32:39"
"704","2","2076","2010-02-17 12:32:39","2010-02-17 12:32:39"
"705","2","2068","2010-02-17 12:32:39","2010-02-17 12:32:39"
"706","2","2065","2010-02-17 12:32:39","2010-02-17 12:32:39"
"707","2","2063","2010-02-17 12:32:39","2010-02-17 12:32:39"
"708","2","2060","2010-02-17 12:32:39","2010-02-17 12:32:39"
"709","2","2058","2010-02-17 12:32:39","2010-02-17 12:32:39"
"710","2","2056","2010-02-17 12:32:39","2010-02-17 12:32:39"
"711","2","2054","2010-02-17 12:32:39","2010-02-17 12:32:39"
"712","2","2048","2010-02-17 12:32:39","2010-02-17 12:32:39"
"713","2","2045","2010-02-17 12:32:39","2010-02-17 12:32:39"
"714","2","2041","2010-02-17 12:32:39","2010-02-17 12:32:39"
"715","2","2038","2010-02-17 12:32:39","2010-02-17 12:32:39"
"716","2","2036","2010-02-17 12:32:39","2010-02-17 12:32:39"
"717","2","2035","2010-02-17 12:32:39","2010-02-17 12:32:39"
"718","2","2034","2010-02-17 12:32:39","2010-02-17 12:32:39"
"719","2","2030","2010-02-17 12:32:39","2010-02-17 12:32:39"
"720","2","2025","2010-02-17 12:32:39","2010-02-17 12:32:39"
"721","2","2022","2010-02-17 12:32:39","2010-02-17 12:32:39"
"722","2","2021","2010-02-17 12:32:39","2010-02-17 12:32:39"
"723","2","2018","2010-02-17 12:32:39","2010-02-17 12:32:39"
"724","2","2015","2010-02-17 12:32:39","2010-02-17 12:32:39"
"725","2","2008","2010-02-17 12:32:39","2010-02-17 12:32:39"
"726","2","2007","2010-02-17 12:32:39","2010-02-17 12:32:39"
"727","2","2006","2010-02-17 12:32:39","2010-02-17 12:32:39"
"728","2","1998","2010-02-17 12:32:39","2010-02-17 12:32:39"
"729","2","1994","2010-02-17 12:32:39","2010-02-17 12:32:39"
"730","2","1986","2010-02-17 12:32:39","2010-02-17 12:32:39"
"731","2","1984","2010-02-17 12:32:39","2010-02-17 12:32:39"
"732","2","1983","2010-02-17 12:32:39","2010-02-17 12:32:39"
"733","2","1979","2010-02-17 12:32:39","2010-02-17 12:32:39"
"734","2","1968","2010-02-17 12:32:39","2010-02-17 12:32:39"
"735","2","1957","2010-02-17 12:32:39","2010-02-17 12:32:39"
"736","2","1956","2010-02-17 12:32:39","2010-02-17 12:32:39"
"737","2","1954","2010-02-17 12:32:39","2010-02-17 12:32:39"
"738","2","1948","2010-02-17 12:32:39","2010-02-17 12:32:39"
"739","2","1923","2010-02-17 12:32:39","2010-02-17 12:32:39"
"740","2","1921","2010-02-17 12:32:39","2010-02-17 12:32:39"
"741","2","1914","2010-02-17 12:32:39","2010-02-17 12:32:39"
"742","2","1913","2010-02-17 12:32:39","2010-02-17 12:32:39"
"743","2","1912","2010-02-17 12:32:39","2010-02-17 12:32:39"
"744","2","1910","2010-02-17 12:32:39","2010-02-17 12:32:39"
"745","2","1906","2010-02-17 12:32:39","2010-02-17 12:32:39"
"746","2","1902","2010-02-17 12:32:39","2010-02-17 12:32:39"
"747","2","1900","2010-02-17 12:32:39","2010-02-17 12:32:39"
"748","2","1885","2010-02-17 12:32:39","2010-02-17 12:32:39"
"749","2","1883","2010-02-17 12:32:39","2010-02-17 12:32:39"
"750","2","1877","2010-02-17 12:32:39","2010-02-17 12:32:39"
"751","2","1875","2010-02-17 12:32:39","2010-02-17 12:32:39"
"752","2","1874","2010-02-17 12:32:39","2010-02-17 12:32:39"
"753","2","1869","2010-02-17 12:32:39","2010-02-17 12:32:39"
"754","2","1864","2010-02-17 12:32:39","2010-02-17 12:32:39"
"755","2","1862","2010-02-17 12:32:39","2010-02-17 12:32:39"
"756","2","1858","2010-02-17 12:32:39","2010-02-17 12:32:39"
"757","2","1857","2010-02-17 12:32:39","2010-02-17 12:32:39"
"758","2","1847","2010-02-17 12:32:39","2010-02-17 12:32:39"
"759","2","1846","2010-02-17 12:32:39","2010-02-17 12:32:39"
"760","2","1845","2010-02-17 12:32:39","2010-02-17 12:32:39"
"761","2","1843","2010-02-17 12:32:39","2010-02-17 12:32:39"
"762","2","1840","2010-02-17 12:32:39","2010-02-17 12:32:39"
"763","2","1835","2010-02-17 12:32:39","2010-02-17 12:32:39"
"764","2","1831","2010-02-17 12:32:39","2010-02-17 12:32:39"
"765","2","1830","2010-02-17 12:32:39","2010-02-17 12:32:39"
"766","2","1828","2010-02-17 12:32:39","2010-02-17 12:32:39"
"767","2","1826","2010-02-17 12:32:39","2010-02-17 12:32:39"
"768","2","1825","2010-02-17 12:32:39","2010-02-17 12:32:39"
"769","2","1822","2010-02-17 12:32:39","2010-02-17 12:32:39"
"770","2","1812","2010-02-17 12:32:39","2010-02-17 12:32:39"
"771","2","1807","2010-02-17 12:32:39","2010-02-17 12:32:39"
"772","2","1806","2010-02-17 12:32:39","2010-02-17 12:32:39"
"773","2","1803","2010-02-17 12:32:39","2010-02-17 12:32:39"
"774","2","1797","2010-02-17 12:32:39","2010-02-17 12:32:39"
"775","2","1789","2010-02-17 12:32:39","2010-02-17 12:32:39"
"776","2","1777","2010-02-17 12:32:39","2010-02-17 12:32:39"
"777","2","1772","2010-02-17 12:32:39","2010-02-17 12:32:39"
"778","2","1764","2010-02-17 12:32:39","2010-02-17 12:32:39"
"779","2","1756","2010-02-17 12:32:39","2010-02-17 12:32:39"
"780","2","1754","2010-02-17 12:32:39","2010-02-17 12:32:39"
"781","2","1748","2010-02-17 12:32:39","2010-02-17 12:32:39"
"782","2","1743","2010-02-17 12:32:39","2010-02-17 12:32:39"
"783","2","1740","2010-02-17 12:32:39","2010-02-17 12:32:39"
"784","2","1731","2010-02-17 12:32:39","2010-02-17 12:32:39"
"785","2","1722","2010-02-17 12:32:39","2010-02-17 12:32:39"
"786","2","1719","2010-02-17 12:32:39","2010-02-17 12:32:39"
"787","2","1718","2010-02-17 12:32:39","2010-02-17 12:32:39"
"788","2","1717","2010-02-17 12:32:39","2010-02-17 12:32:39"
"789","2","1716","2010-02-17 12:32:39","2010-02-17 12:32:39"
"790","2","1712","2010-02-17 12:32:39","2010-02-17 12:32:39"
"791","2","1711","2010-02-17 12:32:39","2010-02-17 12:32:39"
"792","2","1706","2010-02-17 12:32:39","2010-02-17 12:32:39"
"793","2","1704","2010-02-17 12:32:39","2010-02-17 12:32:39"
"794","2","1703","2010-02-17 12:32:39","2010-02-17 12:32:39"
"795","2","1701","2010-02-17 12:32:39","2010-02-17 12:32:39"
"796","2","1699","2010-02-17 12:32:39","2010-02-17 12:32:39"
"797","2","1698","2010-02-17 12:32:39","2010-02-17 12:32:39"
"798","2","1696","2010-02-17 12:32:39","2010-02-17 12:32:39"
"799","2","1695","2010-02-17 12:32:39","2010-02-17 12:32:39"
"800","2","1694","2010-02-17 12:32:39","2010-02-17 12:32:39"
"801","2","1693","2010-02-17 12:32:39","2010-02-17 12:32:39"
"802","2","1692","2010-02-17 12:32:39","2010-02-17 12:32:39"
"803","2","1691","2010-02-17 12:32:39","2010-02-17 12:32:39"
"804","2","1690","2010-02-17 12:32:39","2010-02-17 12:32:39"
"805","2","1683","2010-02-17 12:32:39","2010-02-17 12:32:39"
"806","2","1678","2010-02-17 12:32:39","2010-02-17 12:32:39"
"807","2","1675","2010-02-17 12:32:39","2010-02-17 12:32:39"
"808","2","1673","2010-02-17 12:32:39","2010-02-17 12:32:39"
"809","2","1672","2010-02-17 12:32:39","2010-02-17 12:32:39"
"810","2","1670","2010-02-17 12:32:39","2010-02-17 12:32:39"
"811","2","1669","2010-02-17 12:32:39","2010-02-17 12:32:39"
"812","2","1662","2010-02-17 12:32:39","2010-02-17 12:32:39"
"813","2","1659","2010-02-17 12:32:39","2010-02-17 12:32:39"
"814","2","1658","2010-02-17 12:32:39","2010-02-17 12:32:39"
"815","2","1657","2010-02-17 12:32:39","2010-02-17 12:32:39"
"816","2","1654","2010-02-17 12:32:39","2010-02-17 12:32:39"
"817","2","1646","2010-02-17 12:32:39","2010-02-17 12:32:39"
